pair_id,group_id,language,toxic_input,detox_reference,split,seed,model_id,checkpoint_path,decoding,generated_raw,generated,is_empty,has_sentinel,is_copy_of_input,is_copy_of_input_loose,matches_train_output,matches_frequent_train_output,matches_train_output_fuzzy,gen_char_len
ar-0220,ar-g0167,ar,ده قصر قردوغان الجديد، عامل فيه حمام سباحة اوليمبي مسميه البحر المتوسط وقاعد عمال يحط بلوكات فيه وكاتب عليها بتاعتي,ده قصر أردوغان الجديد، عامل فيه حمام سباحة اوليمبي مسميه البحر المتوسط وقاعد عمال يحط بلوكات فيه وكاتب عليها بتاعتي,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,ده قصر قردوغان الجديد، عامل فيه حمام سباحة اوليمبي مسميه البحر المتوسط وقاعد عمال يحط بلوكات فيه وكاتب عليها بتاعتي,ده قصر قردوغان الجديد، عامل فيه حمام سباحة اوليمبي مسميه البحر المتوسط وقاعد عمال يحط بلوكات فيه وكاتب عليها بتاعتي,False,False,True,True,False,False,False,115
ar-0228,ar-g0141,ar,تقتلوا النساء وتسجنونه وتقولوا انكم يمنيون لعنة الله عليكم يا متوردين,تقتلوا النساء وتسجنونه وتقولوا انكم يمنيون,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,تقتلوا النساء وتسجنونه وتقولوا انكم يمنيون,تقتلوا النساء وتسجنونه وتقولوا انكم يمنيون,False,False,False,False,False,False,False,42
ar-0257,ar-g0330,ar,هذا كل مايهمكم لعنة الله عليكم جميعا البلاد تغرق وأنتم مشغولين بمواقع التواصل,هذا كل مايهمكم البلاد تغرق وأنتم مشغولين بمواقع التواصل,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,هذا كل مايهمكم لعنة الله عليكم جميعا البلاد تغرق وأنتم مشغولين بمواقع التواصل,هذا كل مايهمكم لعنة الله عليكم جميعا البلاد تغرق وأنتم مشغولين بمواقع التواصل,False,False,True,True,False,False,False,77
ar-0280,ar-g0045,ar,احمد ربك انا اصحى من النوم المطر يخلص الله يلعنك 💔,احمد ربك انا اصحى من النوم المطر يخلص الله عليك 💔,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,احمد ربك انا اصحى من النوم المطر يخلص الله يلعنك 💔,احمد ربك انا اصحى من النوم المطر يخلص الله يلعنك 💔,False,False,True,True,False,False,False,50
ar-0283,ar-g0064,ar,اقول لا تحتك بالاصفر الكبير الاتحاد لوحدة كبير والبقية جنبه اقزام,اقول لا تحتك بالاصفر الكبير الاتحاد لوحدة كبير والبقية جنبه صغار,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,اقول لا تحتك بالاصفر الكبير الاتحاد لوحدة كبير والبقية جنبه اقزام,اقول لا تحتك بالاصفر الكبير الاتحاد لوحدة كبير والبقية جنبه اقزام,False,False,True,True,False,False,False,65
ar-0299,ar-g0028,ar,إذا جاء أي من الأطفال الذين لا يحترمون الديمقراطية، فسيكون ذلك هجرة غبية,إذا أتى أي من الأطفال الذين لا يحترمون الديمقراطية، فإنه سيكون استنزاف سيئ.,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,إذا جاء أي من الأطفال الذين لا يحترمون الديمقراطية، فسيكون ذلك هجرة ساذج,إذا جاء أي من الأطفال الذين لا يحترمون الديمقراطية، فسيكون ذلك هجرة ساذج,False,False,False,False,False,False,False,72
ar-0304,ar-g0059,ar,اعوذ بالله من قناه العربيه والقائمون عليها يريدون ان يظهروا الناس كلهم كفار كماهو حالهم,اعوذ بالله من قناه العربيه والقائمون عليها يريدون ان يظهروا الناس كلهم كفار,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,اعوذ بالله من قناه العربيه والقائمون عليها يريدون ان يظهروا الناس كلهم كفار كماهو حالهم,اعوذ بالله من قناه العربيه والقائمون عليها يريدون ان يظهروا الناس كلهم كفار كماهو حالهم,False,False,True,True,False,False,False,87
ar-0326,ar-g0076,ar,السيسى خطط البحر المتوسط بالكامل علشان يوقف قردوغان على حدوده,السيسى خطط البحر المتوسط بالكامل علشان يوقف أردوغان على حدوده,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,السيسى خطط البحر المتوسط بالكامل علشان يوقف قردوغان على حدوده,السيسى خطط البحر المتوسط بالكامل علشان يوقف قردوغان على حدوده,False,False,True,True,False,False,False,61
ar-0328,ar-g0185,ar,شوفي لا تخليني ادعسك الحين,شوفي لا تخليني أزعلك الحين,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,شوفي لا تخليني ادعسك الحين,شوفي لا تخليني ادعسك الحين,False,False,True,True,False,False,False,26
ar-0330,ar-g0276,ar,ما ترجع لو كنت مارق من صوب البور مش كان احسن,كس اختك ما ترجع لو كنت مارق من صوب البور مش كان احسن,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,ما ترجع لو كنت مارق من صوب البور مش كان احسن,ما ترجع لو كنت مارق من صوب البور مش كان احسن,False,False,True,True,False,False,False,44
ar-0334,ar-g0133,ar,تدعمون الحوثي في الخفاء وتدينون في العلن لعنة الله عليكم أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم…,تدعمون الحوثي في الخفاء وتدينون في العلن أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم…,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,تدعمون الحوثي في الخفاء وتدينون في العلن,تدعمون الحوثي في الخفاء وتدينون في العلن,False,False,False,False,False,False,False,40
ar-0343,ar-g0081,ar,الفقراء هم أغبياء مقرفين لا يستحقون الرعاية الصحية أبداً، أليس كذلك؟,الفقراء لا يستحقون الحصول على الرعاية الصحية,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,الفقراء هم أغبياء مقرفين لا يستحقون الرعاية الصحية أبداً، أليس كذلك؟,الفقراء هم أغبياء مقرفين لا يستحقون الرعاية الصحية أبداً، أليس كذلك؟,False,False,True,True,False,False,False,68
ar-0348,ar-g0012,ar,أنا أمريكي قوقازي، وهؤلاء الأغبياء ذوي الرؤوس المدببة الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,أنا أمريكي قوقازي، وهؤلاء الأشخاص الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,أنا أمريكي، وهؤلاء الأغبياء ذوي الرؤوس المدببة الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,أنا أمريكي، وهؤلاء الأغبياء ذوي الرؤوس المدببة الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,False,False,False,False,False,False,False,106
ar-0356,ar-g0211,ar,فقط الناس الأغبياء سيعتقدون ذلك,الناس الغير حكيمين سيعتقدون ذلك,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,فقط الناس الأغبياء سيعتقدون ذلك,فقط الناس الأغبياء سيعتقدون ذلك,False,False,True,True,False,False,False,31
de-0013,de-g0254,de,"Na die Alte fliegt ja sehr gerne um die Welt. Man sollte jede Passagierliste nach Der durchsuchen, und Bilder machen wenn man sie im Flieger erwischt.🤮🤮🤮","Na die Frau fliegt ja sehr gerne um die Welt. Man sollte jede Passagierliste nach Der durchsuchen, und Bilder machen wenn man sie im Flieger erwischt.🤮🤮🤮",dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Na die Alte fliegt ja sehr gerne um die Welt. Man sollte jede Passagierliste nach Der durchsuchen, und Bilder machen wenn man sie im Flieger erwischt.🤮🤮🤮","Na die Alte fliegt ja sehr gerne um die Welt. Man sollte jede Passagierliste nach Der durchsuchen, und Bilder machen wenn man sie im Flieger erwischt.🤮🤮🤮",False,False,True,True,False,False,False,153
de-0014,de-g0361,de,auch heute wieder nur drittklassige #Laiendarsteller in einem extrem beschissenen #Tatort #ARD,auch heute wieder nur drittklassige #Laiendarsteller in einem schlechten #Tatort #ARD,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,auch heute wieder nur drittklassige #Laiendarsteller in einem extrem schlimmen #Tatort #ARD,auch heute wieder nur drittklassige #Laiendarsteller in einem extrem schlimmen #Tatort #ARD,False,False,False,False,False,False,False,91
de-0031,de-g0392,de,weil es Ihre Meinung ist - 😂😂wie Blöd muss man sein 🙈🙈🙈,weil es Ihre Meinung ist - 😂😂,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,weil es Ihre Meinung ist - 😂😂wie blöd muss man sein 🙈🙈🙈,weil es Ihre Meinung ist - 😂😂wie blöd muss man sein 🙈🙈🙈,False,False,False,True,False,False,False,55
de-0036,de-g0102,de,Die Pisser wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....,Die wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Die Pisser wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder ...,Die Pisser wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder ...,False,False,False,False,False,False,False,97
de-0043,de-g0040,de,Auch ein Merkel Vasall der das sagen muss was diese Volksverräterin vorgibt!!! Lügenpresse!!!,Auch ein Merkel Anhänger der das sagen muss was diese Frau vorgibt!!! unehrliche Presse!!!,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Auch ein Merkel Vasall der das sagen muss was diese Volksverräterin vorgibt!!!,Auch ein Merkel Vasall der das sagen muss was diese Volksverräterin vorgibt!!!,False,False,False,False,False,False,False,78
de-0065,de-g0044,de,"Bei #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, bei Mord an #Mila Valentin hört man nichts von diesen Heuchler.","Bei bestimmten Themen meldet sich Till #Schweiger laut zu Wort, bei Mord an #Mila Valentin hört man nichts von ihm.",dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Bei #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, bei Mord an #Mila Valentin hört man nichts von diesen Personen.","Bei #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, bei Mord an #Mila Valentin hört man nichts von diesen Personen.",False,False,False,False,False,False,False,127
de-0067,de-g0022,de,"@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlichen Arschlöcher sitzen in der Regierung. SO IST ES!","@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlich Schlimmen sitzen in der Regierung. SO IST ES!",dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlichen Personen sitzen in der Regierung. SO IST ES!","@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlichen Personen sitzen in der Regierung. SO IST ES!",False,False,False,False,False,False,False,112
de-0076,de-g0313,de,"Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl","Tusk wird in Polen als derjenige wahrgenommen, der Merkel gefallen will, war sich seiner ""Sache"" sicher u. verlor d. Wahl",dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl","Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl",False,False,True,True,False,False,False,128
de-0096,de-g0066,de,Das ist ein Spinner der Türken hasst,Das ist eine Person die Türken nicht mag,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Das ist ein Spinner der Türken hasst,Das ist ein Spinner der Türken hasst,False,False,True,True,False,False,False,36
de-0098,de-g0234,de,Leute regt euch nicht auf....negative Berichte haben eine positive Wirkung....AfD bleibt und wird stärker. Wie sagte die komische Kuh von den Grünen...und ich freu mich darauf....😂😂,Leute regt euch nicht auf....negative Berichte haben eine positive Wirkung....AfD bleibt und wird stärker. Wie sagte die eine Frau von den Grünen...und ich freu mich darauf....😂😂,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Leute regt euch nicht auf....negative Berichte haben eine positive Wirkung....AfD bleibt und wird stärker. Wie sagte die Politiker von den Grünen...und ich freu mich darauf....😂😂,Leute regt euch nicht auf....negative Berichte haben eine positive Wirkung....AfD bleibt und wird stärker. Wie sagte die Politiker von den Grünen...und ich freu mich darauf....😂😂,False,False,False,False,False,False,False,178
de-0110,de-g0205,de,In dem Schwarz Grün regierden Hessen werden jetzt 8 zusätzliche Psychologen nur für die Jugendlichen Invasoren eingestellt. Jetzt AFD wählen,In dem Schwarz Grün regierden Hessen werden jetzt 8 zusätzliche Psychologen nur für die Jugendlichen Einwanderer eingestellt. Jetzt AFD wählen,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,In dem Schwarz Grün regierden Hessen werden jetzt 8 zusätzliche Psychologen nur für die Jugendlichen Eingestellt. Jetzt AFD wählen,In dem Schwarz Grün regierden Hessen werden jetzt 8 zusätzliche Psychologen nur für die Jugendlichen Eingestellt. Jetzt AFD wählen,False,False,False,False,False,False,False,130
de-0122,de-g0395,de,wie kann man nur derart strunzdumme Moderatoren wie bei #taff auf #ProSieben beschäftigen,wie kann man nur solche Moderatoren wie bei #taff auf #ProSieben beschäftigen,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Wie kann man nur derart schlaue Moderatoren wie bei #taff auf #ProSieben beschäftigen,Wie kann man nur derart schlaue Moderatoren wie bei #taff auf #ProSieben beschäftigen,False,False,False,False,False,False,False,85
de-0131,de-g0354,de,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen. AFD wählen,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grüne Gesine Schwan ZDF versucht Grüne hochzupuschen. AFD wählen,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen. AFD wählen,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen. AFD wählen,False,False,True,True,False,False,False,140
de-0141,de-g0276,de,"Sag mal glaubt ihr allen Ernstes die Kacke dieser sogenannten Umfragen, mal ehrlich??","Sag mal glaubt ihr allen Ernstes diesen Quatsch dieser sogenannten Umfragen, mal ehrlich??",dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Sag mal glaubt ihr allen Ernstes die Kacke dieser sogenannten Umfragen, mal ehrlich??","Sag mal glaubt ihr allen Ernstes die Kacke dieser sogenannten Umfragen, mal ehrlich??",False,False,True,True,False,False,False,85
de-0156,de-g0178,de,Hey Charr...du bist kein guter Boxer...im Ami-Land haut dich jeder Sparingspartner wech du Pfeife...!. @USER_1,Hey Charr...du bist kein guter Boxer...in Amerika haut dich jeder Sparingspartner weg...!. @USER_1,dev,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Hey Charr...du bist kein guter Boxer...im Ami-Land haut dich jeder Sparingspartner wech du Pfeife...!. @USER_1,Hey Charr...du bist kein guter Boxer...im Ami-Land haut dich jeder Sparingspartner wech du Pfeife...!. @USER_1,False,False,True,True,False,False,False,110
