id	tweet	label	length
train_isixhosa_02497	trafficlanguage  uma beyenza lento 1.bayibiza ngomdlalo..2.igama layo kuthiwa isitabane..3.kufa ingane 4.trauma ku driver.5 umphathi ushise amabhasi....asiwukhuze lomkhuba siwumphakathi.	Normal	186
train_isixhosa_02507	nani niyalifihla inqatha ngesonka? xa une chance uthobe ngamanzi anelemon? 😂😂   my mind tells me iyanceda lonto, ne lemon twist kwakuthiwe iyawatya amafutha 😂😂. andizova ngani	Normal	175
train_isixhosa_01614	khwezi is just wicked nje umthakathi nje! #umlilo	Abuse	49
train_isixhosa_00706	indoda mayilaqaze igade inkazana. amehlo ayafuneka 😂 ##url	Normal	58
dev_isixhosa_00259	umnqundu wakho fam. ##url	Abuse	25
train_isixhosa_00110	@username umbulali bethuna makangayinikwa ingqawule kuba iyayikhuthaza impindezelo kumaxhoba kwaye ixhela intliziyo lonto @username .	Normal	133
test_isixhosa_00290	emva kweminyaka engaka bafethu...ima ezokhuluma manje.. ngabe kungcono kutholakala umbulali...u senzo alale ngokuthula..lenkulumo izosiza yini?? ##url	Normal	150
dev_isixhosa_00173	intliziyo yamangala yanekratshi elikhulu oko wandibiza ndala nandizenza isithulu	Normal	80
dev_isixhosa_00097	@username isifebe sendoda 😂	Abuse	27
train_isixhosa_01170	@username boobhutiza hayi iyaginya legengekazi lonto ayitipi ungafunga uti isela amanzi ingakumbi aphe new brighton @username 	Normal	126
train_isixhosa_00547	iphixiphixi lomama leli! ##url	Abuse	30
train_isixhosa_00487	@username uthi kuvaswe kodwa wena uzikhangelela pipi zamanye amadoda bitch	Abuse	74
train_isixhosa_01066	@username inja engafundisekile. umthuqasi womgodoyi othi “shut up” kubantu abadala. nx mkhangqala ndini	Abuse	103
train_isixhosa_02630	kwazulu kufeba ngisho inja yakhona 😩 ##url	Normal	42
test_isixhosa_00474	uniniyo uyayazi why wayithiya musa inja yakhe!! nomusa apho akhoyo uyakhonkotha ##url	Normal	85
train_isixhosa_00413	@username #thethamhlali:mna ndinguziduli, umnqarhwane uhab'ilawu uhintsabe ugeje umaqhula ndizalwa yintombi yakwandlangisa oothole oogqagqane ulwandle aluwelwa luwelwa ziinkonjane zodwa zona zinamaphiko kulamhlaba wasengqushwa	Normal	226
train_isixhosa_01763	@username ube uxhele ihagu yonke 😂🤣🤣?	Normal	37
train_isixhosa_01299	@username happy birthday sisi ulonwabele ulishera nelinye nje igeza @username noba senxile ngoku	Abuse	96
dev_isixhosa_00095	kwedini 😂😭😂😭😂 ungaphinde uthi masikusindise kwezi ntwana ##url	Abuse	62
train_isixhosa_01574	@username umsunu wakho. uzondixelela amasimba kwinto ongangeni ndawo kuyo. fokofa sathana.	Abuse	90
train_isixhosa_01935	ibali lika anele touched me. fuck it, abanye abantwana baphila kabuhlungu yhuuu. i hope he goes on and win idols 2020 season and change ubomi bakhe. i hardly cry but uthe xa esithi ebelala estratweni and school mates zakhe bezimhleka kuba uyanuka. 😭😭😭	Abuse	251
train_isixhosa_00260	@username wena sifebe woyeka ukuphaphela abantu ongabazi msunu kanyoko	Abuse	70
train_isixhosa_01374	inja ye game #uyangthandana @ johannesburg, gauteng ##url	Normal	57
train_isixhosa_01859	@username lmao...coz uzoxabana nomntu u've known 4 18years 4 inkazana angekagqibi nonyaka eyaz	Normal	94
test_isixhosa_00047	bayayinxila ikaka aba mama 😂😂	Abuse	29
dev_isixhosa_00306	u thixo why ebagcina abantu abane ntliziyo ezimdaka? why egcina izigebenga marn into ezingena ntliziyo?? seyangathi uyaba mizer sana	Normal	132
dev_isixhosa_00032	@username futsek wena, uthi bani😂😂😂😂🙈🙈🙈 ##url	Abuse	45
train_isixhosa_01455	@username empeleni bathi uliqaba kwakhona lokho abakushoyo kuyabheda angithi iqaba ngumuntu okhuluma kungathi udilika eweni ongenaso isisoka	Abuse	140
train_isixhosa_01497	@username 😜🤣🤣🤣uyawubonake umsunu ukuthi unebele🤣🤣🤣🤣🤙	Abuse	52
test_isixhosa_00480	obani labo? and bathi uthwele ini sisi? ##url	Normal	45
train_isixhosa_01662	@username inkwenkwe. siyazalana. kandikhoni nokho	Normal	49
train_isixhosa_01215	so today i went to fetch unyana emida kukhona inkwenkwe ibingomba these 2 girls ngamanqindi. uwoa andimbethanga ngoswazi la swine. noba uthe efika umzali wakhe yabe iminwe ishushu ndimfake 6 mivumbo yengcucu.	Abuse	208
train_isixhosa_01545	@username iqaba, ithatha nje	Abuse	28
train_isixhosa_00691	azikhoke lezi 10 - 0 uyanuka	Normal	28
train_isixhosa_02157	@username ixoxo nexoxo malizigxumele	Normal	36
train_isixhosa_01390	@username inja yami. ngiyayisaluta leout bafwe2. ngik'fisela konke okuhle bru wami. stay humble dogg yami.	Normal	106
train_isixhosa_00030	@username jonga inoba uthwele umlomo 😂😂🤭	Normal	40
train_isixhosa_00108	@username futhi ndizawqala ucula udubul'ibhulu mna ngoku	Normal	56
train_isixhosa_01036	iingxaki zesijolo zasemthatha have a tv show!!#nyan-nyan.lahla ihule eli lloyd,qina sani!u cant make a whore a house wife,so long biaatch#fb	Abuse	140
train_isixhosa_02204	"lol :'''d  rt""@username : ""ndithanda injakazi ezimdaka nantso ingxaki yam""#lyricsfromenglishtoxhosa"""	Hate	100
dev_isixhosa_00411	yho angimsoli mina. uthi wenza ubuntu ukhulise ingane okungeyona eyakho ivele ikhule ifuze uyise nabakubo ibe umdlwembe nje into engalawuleki.💀🚮 ##url	Abuse	150
train_isixhosa_00339	ihagu ekarajiweyo zoyithini? ##url ##url	Normal	40
train_isixhosa_01822	and anicwangcisi nina! nina makwedini niyatowna next thing nothuke xa usisi enebhola ka tsotsi ingathi umntu ebengekho ngoku incanca yakhe ibichama ngaphakathi engquzeni 🤷🏿‍♂️ ##url	Abuse	181
dev_isixhosa_00116	@username mina bheka la mdidi ungangijwayeli umnqundu if ubhorekile hamba uyodlala ngodaka angiyona insango angibhenywe sdwaba sikanyoko ##url	Abuse	142
train_isixhosa_00655	the paranoia of living alone 😭😭😭 i lock all rooms and the bathroom so that utsotsi ongene ngefestile asokole uzofika apho ndikhoyo	Normal	130
train_isixhosa_01421	@username kokof msunu kanyoko ngeke sizwe ngawe golo layihlo 😊	Abuse	62
train_isixhosa_00594	@username kutshata uhili wasematshaweni apha.	Normal	45
dev_isixhosa_00358	nifuna ntoni kwezi nkothovu zamaxhego? tshotsho yeses.	Normal	54
train_isixhosa_00499	ngomphi umnqundu ongumxhosa othi akahlonitshwa ndim kwamane kusithiwa ndihloniphe ulwimi ndingazi ukuba mnqundu waphi othi la level 6 undifanele nothing akandifanelanga?	Abuse	169
train_isixhosa_01477	@username maybe thts why ubabazi engasebenzi 🤔 uthwele ibhadi ehamba nje ##url	Normal	78
train_isixhosa_01099	umthakathi la mama 😩 #isono #isonobet🐍 #betafricaoriginal ##url	Abuse	63
train_isixhosa_01555	"eliqinayo""@username : ntombi iqaba :( #bbmzansi"""	Abuse	48
test_isixhosa_00209	@username isidlwengu esi qha 🤣	Abuse	30
train_isixhosa_01945	@username futsek andizothetha 😂	Abuse	31
test_isixhosa_00240	@username yazi umntu ngaske athethe straight, angakwenzi isibhanxa	Abuse	66
train_isixhosa_00559	ngathi funeka ziphindwe zisikwe ezi pipi zenu zange nifunde nto ##url	Abuse	69
dev_isixhosa_00522	@username ixoxo nexoxo liyazixhumela😂😂	Normal	38
test_isixhosa_00414	amatshawe amahle kwedini ❤❤ ##url	Abuse	33
train_isixhosa_01520	sbwl 😥😥ukuya qha ootsotsi base goli bangantshontsha no nomqondiso lo uwunxibile #springbokchampions #johannesburgcbdcrime	Normal	121
train_isixhosa_00763	inxila ulibona kanje ##url	Normal	26
train_isixhosa_01424	@username kwakusayiwa kwakhe kuyokutyiwa.we had a day full of fun activities and drwinx.sasesi sauced.lakhutshw' inqatha emlonyeni 😭💔	Normal	133
dev_isixhosa_00542	awukwazi ukusaba igundwane umfishane , uthi alidlale nobani? ##url	Normal	66
train_isixhosa_00306	undenz'inxila yazi 😂😂 it's still very early ##url	Abuse	49
train_isixhosa_02463	i really need to understand ukuba ku difficult to tell i partners zenu ukuba umlomo uyanuka?	Normal	92
train_isixhosa_02568	"mcebisi jonas's ancestors after he turned down r600m. ""kwedini kutheni? integrity izozibhatala ibills?"" ##url"	Abuse	109
train_isixhosa_01959	ingcuka yombethe ufele lwegusha ##url	Normal	37
train_isixhosa_02139	yenza njalo indoda vese... rabishi urabishi nje ##url	Normal	53
dev_isixhosa_00456	@username yiyo lento niqhuba ikaka😂	Abuse	35
train_isixhosa_02347	lazibuzisa inxila lol ##url	Abuse	27
train_isixhosa_01143	"""inoba ubhodl' ibhentse one way wena mfethu "" ##url"	Normal	51
train_isixhosa_01150	@username uzoba ustufuza mzalawami 😂😂	Normal	37
train_isixhosa_00387	sekugula inja manje 🤦🏽‍♀️	Normal	25
train_isixhosa_00957	kanene ndake ndazama uzenza igintsa elithile ndisakhula ndihamba ndiphethe imela ndisakhula. ukuyisebenzisa lomela kwaphelela enkukhwini, isitrato saphontsa sandimosha	Normal	167
dev_isixhosa_00566	@username ufuna khulisa pipi nha 🤣🤣🤣	Normal	36
train_isixhosa_02581	@username uyadelela msunu kanyoko.	Abuse	34
train_isixhosa_00420	@username ingqkwenza ixoki i iweather yalapha	Normal	45
train_isixhosa_02058	@username bhuti wami ibuhlungu indaba yokubulawa kuka senzo meyiwa🙄ngoba ebulawa wayenabantu ngeke kube abambonanga umbulali...ukube basheshe bambopha ngabe usaphila ubaba u sam meyiwa...umthetho wasemzansi uyenzelela. @username #ezemidlalo ##url	Normal	246
dev_isixhosa_00133	@username heh madoda ngithi lomuntu uhlala akhuluma ngami nje ..ngicela ukbuza au'khathali nje #futsek #bhekindabazakho..#refiloe 🎧	Abuse	131
train_isixhosa_02444	"yebo kunjalo fakude ""@username : sesihamba nakho njengomkhuhlane? rt @username amahlala khona ""@username : aku-hangover umsunu kanyoko!"""""	Abuse	137
test_isixhosa_00156	@username ingase akhe agezele elinye igeza,just once	Abuse	52
train_isixhosa_00859	imihlola! kwi @username bakhuluma nge pregnancy &amp; contraceptives. naso ke isitabane sifakaza naso, sebeyamitha yini o double adaptor?	Hate	137
dev_isixhosa_00418	yooh thami notatakhe likhona ixoki phakathi kwabo, atsho ngongabinamazinyo apha lotata #khumbulikhaya ##url	Normal	107
train_isixhosa_01834	@username you are on your ukuba umdidi ungangifhaki phakathi kwemdidi, mdidi ndini ##url	Abuse	88
train_isixhosa_01703	“khonba ngumngcwabo kim? awabisathwala neqhiya le yembala? uzakundijongisa yazi, kuthwe idyan itshate unoqatiko” ##url	Abuse	118
train_isixhosa_01619	khona abantu obabona ngisho bewuvalile umlomo ukuth uyanuka. bawuvula nje kuthi gwab'thaphu. 😭 ##url	Normal	100
train_isixhosa_00910	@username as for “mama umdala”🤣🤣🤣🤣. umsunu kanyoko omdala msunywana!!! 🚮	Abuse	72
train_isixhosa_00926	ayintle igirlfriend yam yenza umnqundu	Abuse	38
train_isixhosa_02418	bathi ixoxo nexoxo liyazigxumela kanti wena ufuna ugxunyelwa ngubani? vuka ezenzele! uzoythola kanjani uhleli ekoneni?	Normal	118
train_isixhosa_02462	ufike inkwenkwe ibizwa ngomkhwenyana, ngumkhwenyana obetheni engakhuphanga nekhonishi eli, unani kona ulamthuthu?	Normal	113
train_isixhosa_02103	@username uthwele ngaye 🙄🙄 ##url	Abuse	32
test_isixhosa_00163	hayi kaloku, golo lenja. ungalinge undiqhele ikaka. ##url	Abuse	57
test_isixhosa_00245	ngithi ngilamulele mkhululi wami - kuthiwa makhosi ngonile manje...  qula kwedini mfana	Normal	87
train_isixhosa_01646	chuma: chomi, lendoda yakho usipha ikwenza isibhanxa my f yhuu.  siba: eish chomam 💔😭😕 ngandiphe leyakho indoda ikwenza ugqirha.   tsiiiii 😂😂😂😂😂😂😂	Abuse	146
train_isixhosa_00104	uyilumela ntoni incanca yam kodwa, yintoni le uyenzayo?😔😔	Normal	57
train_isixhosa_01977	@username hey uthi kutheni wena kwedini, siyakhaba ke uyazi asikhabi bhola yodwa, we kick nabagezayo, sumosha mini yethu no admin ##url	Abuse	135
train_isixhosa_00256	inxila elizi miseleyo 🔥🔥 ##url	Normal	30
train_isixhosa_00335	"@username wathi kimi ""msunu kanyoko"" azange ngikholwe. ##url"	Abuse	60
train_isixhosa_00960	walizama igundwane ngabe lidriva ngani without wena bafo 👏 ##url	Abuse	64
train_isixhosa_00521	umbona ngoxhafuza i chappies emngcwabeni unondatshaza uba uphezu ko chuku. ##url	Abuse	80
dev_isixhosa_00166	ibhentse keng?🤣ke kuku? ##url	Normal	29
dev_isixhosa_00329	with all due respect, umnqundu wakho ♥️ ##url	Abuse	45
train_isixhosa_01997	inkawu ityiwa ilila imfene isinda ngogoloza😂😂😍 ##url	Normal	52
train_isixhosa_02067	"""oko wayethe he will fill my wine rack, ndisalindile ke ngoba ndim isibhanxa sakhe. kodwa ke ndithanda lento yoba ekhetha ubhanxa mna nikhona nina."" elam iphepha litsho, shem! ##url"	Normal	181
dev_isixhosa_00023	umthakathi unyoko-mkabayi #isibaya	Abuse	34
train_isixhosa_02414	awuthi sibambe a light snack and drinks kwa-s'phiwe. @ ilawu botanical hotel &amp; studios ##url	Normal	96
test_isixhosa_00214	osogqiba kungene utsotsi. uzolwa njani 😐 pipe dangling outchea	Normal	62
train_isixhosa_01679	isilwanyana yinto ephilayo engengomntu, ukusuka kwiinkomo uyotsho kwiingonyama.  nyamakazi - isilwanyana esizingelwayo sasendle   imfuyo - isilwanyana sasekhaya ##url	Normal	166
test_isixhosa_00568	@username ixoxo nexoxo umazigxumela 😅	Normal	37
train_isixhosa_02600	musa ukuba umsunu wena ##url	Abuse	28
train_isixhosa_00448	@username phoswe incanca ngenxa yesidima	Normal	40
test_isixhosa_00030	#ndicelubuza wafundiswa ngubani ukufunxa incanca?	Normal	49
dev_isixhosa_00249	maputla isidenge 🤣🤣🤣🤣 ##url	Abuse	27
dev_isixhosa_00271	@username futsek, ndosi ungayivumi lekaka #lockdown	Abuse	51
dev_isixhosa_00212	kushone a22bafundi ngomdlalo ‘isitabane’ ##url via @username 	Normal	61
train_isixhosa_00754	muhle umnyamana wami. ❤️	Hate	24
train_isixhosa_00573	@username wangiphoxa. mdidi wakho nxa	Abuse	37
train_isixhosa_00616	@username vuke cinga lomntu udlwengule uhili kanti uhili lo yintoni na kahlekahle ngumntu or sislwanyana?@username 	Normal	115
train_isixhosa_00949	isidlwengu siqhawulwe ulwimi lixhoba, @username lesixhosa. heke tshotsho, ngeqhawule kwancanca leyo, nja! ##url	Normal	111
dev_isixhosa_00487	@username into yokuthatha igeza ulifake endlini ulenze umfazi	Abuse	61
dev_isixhosa_00405	i think ariana grande uyayithanda incanca enkulu.	Normal	49
train_isixhosa_01146	ungavumi bakwenze umsunu ❤ ##url	Abuse	32
train_isixhosa_01187	@username igeza lomntana eli 😊	Normal	30
train_isixhosa_02371	isbindi esingaka nje sokubamba ixoxo😭 ##url	Normal	43
dev_isixhosa_00326	@username mtshele ukuthi ngithe mdidi wakhe uthandeka 😫😫😫😫 ##url	Abuse	64
dev_isixhosa_00268	lmao😂😂😂😂😂... ngabe ngiqhathwe imuphi umthakathi la.	Abuse	51
test_isixhosa_00062	umjita ofihla incanca after sex🚩🚩🚩🚩🚩	Normal	36
train_isixhosa_01443	"hahahahahaahhahahaaha ..""@username : ""ave liyingxaki igeza elinxiba isuti!!"" 😂😂😂😂😂"""	Abuse	83
train_isixhosa_02198	"@username yintoni iqaba? ngumntu nonjani iqaba leqiqisholo? you have been captured ad ""advocate, is that your professional qualification or your wish?"	Abuse	150
train_isixhosa_02296	yazi le weather yalana e- #southafrica ifuna sengathi ungahleli uready. 🤔 on one hand iy'mpahla zakho zoku #groove zihleli zilungile and on the other hand 💁🏽‍♂️, kumele uhlezi une airtime yokufonela ustufuza wakho. 😔😩 ##url	Normal	223
test_isixhosa_00276	lol hahaha😂😂😂😂😂😂😂😂😂😂😂😂😂 ngathi uyanuka😂😂😆😆😅 ##url	Abuse	49
train_isixhosa_00867	@username umntu ongathobeli mthetho wepalamente makaguzulwe kubengathi kukhutshwa ihagu egadini sidikiwe yilentsumantsumane @username 	Normal	134
dev_isixhosa_00399	sa khohlwa nje fast ngothato ngathi ikaka liflushiwe etoilet 😭	Normal	62
train_isixhosa_00170	fezile and nkawana type of love 😍😍😍 #isibaya	Normal	44
train_isixhosa_00386	@username uyanya ke ngk kwedini	Abuse	31
train_isixhosa_01757	ayinkalwa ichiefs ingathi kubethw'isela ngoku!	Normal	46
dev_isixhosa_00541	@username uxelelwe what to do abe umntu epholile yena. ekwenza isicaka sakhe😭😭	Abuse	78
test_isixhosa_00396	@username lips ngathi zezomunca ibhentse💦💦💦💦🤧🤧	Normal	46
dev_isixhosa_00394	#engcobo kukho buteri ethile yayitakise omnye usisi,  ebusuka yava kukhala ihagu ebhedini 😂😂,sisi usayothakatha,shiye le chap igone ihagu🙊🙊🙊	Normal	140
train_isixhosa_02266	seyalala ustufuza ❤❤❤ ##url	Normal	27
train_isixhosa_02090	"""uphumile uhili ezingcongolweni""#ashestoasshes"	Normal	46
train_isixhosa_02604	umntu wam is always dreaming shit about me.  uyandibalisela about this crazy dream he had and +/- 2weeks ago, wathi uphuphe ndisenza isidudla ngebakkie elwandle😂😂😂 😂	Normal	165
train_isixhosa_00066	@username isidudla esine dread, mark henry phela loyo	Hate	53
test_isixhosa_00464	"wavele wayibeka yavakala !! ""@username : ubomi ngumzamo isigebenga ngumntu."""	Normal	76
test_isixhosa_00164	@username awuzwe elinye iphixiphixi ##url	Abuse	41
train_isixhosa_00223	😂😂yonke i forward pack inxila kade ##url	Normal	40
train_isixhosa_00058	nali ikula bo,yeyi ngyavivinywa 😁	Hate	33
train_isixhosa_00625	lahla isibhanxa uhoye isiqu sakho. akho skhathi sodlalisa.	Abuse	58
train_isixhosa_00532	@username awuchananga cwete ,uchane igundwane uqobo lwalo nge naliti lmk! #davidvsgolliat	Normal	89
train_isixhosa_01292	"it's only black parents who can hit you and say ""ayithukwa inhlamba layikhaya,  mgodoyi.... "" ##url"	Abuse	99
train_isixhosa_00705	@username zama inkazana yapha izakufundisa😂	Normal	43
train_isixhosa_01458	"lmfao 😅😂@username : ihule elifuna uwinwa ulibona ngofuna usela icider nge straw, funeke ime inice time sikhangelana nestraw for yena"""	Abuse	133
train_isixhosa_02590	ufuna iqaba 😂😂 ##url	Normal	20
train_isixhosa_02127	@username umsunu kanyoko kwedini	Abuse	32
test_isixhosa_00113	silapha ntozobawo masibukeleni #acrimony kodwa inyani yona ikula battery 🤣🤣🤣🤣 hai kodwa @username is running shot with content ngekhe how much times should we watch #acrimony #2021 ##url	Normal	186
train_isixhosa_00921	lmao, ever noticed indlela exhaphaka nezizela ngayo ibhentse when you're dating? same way exhaphaka nezizela ngayo after you just decided to bow out and go celibate for a while or until a certain period of time. now that, we don't talk about enough.	Abuse	249
train_isixhosa_00932	@username enye inkazana endala yayimane indikhuza ukutyeba ndam blocker wathi saa, asizogezelwa ngabantu bethuna	Normal	112
train_isixhosa_01925	@username uphi umbalula xa kunje nkosiyam ebezonya utsotsi	Abuse	58
train_isixhosa_01453	igeza libona ugqirha walo esenza iipush -ups, lisondele, lihleke lithi ''uphambene wena, umke kudala lomntu umtyayo''	Abuse	117
train_isixhosa_01707	@username angisilo ixoki angeke ngimbize @username ##url	Normal	56
dev_isixhosa_00432	@username yayindenza ihule lendoda kakhulu leya yakqala.	Abuse	56
dev_isixhosa_00531	ngophuncuka bephethwe ezo pipi, zisepha emanzini. ##url	Normal	55
test_isixhosa_00024	@username nawe msunu kanyoko zingcili zegolo 😂	Abuse	46
train_isixhosa_01097	the pain and buhlungus of watching  umjita wakude elobola isifebe sendawo 😭 ##url	Abuse	81
train_isixhosa_02649	@username ndikudla ihagu emnyama!!!! 🤣🤣🤣	Normal	40
train_isixhosa_01798	anisho... nisaba igundwane 🐀 noma ispeed salo??🤷🏽‍♂️	Normal	52
train_isixhosa_02040	kuzo zonke ezindawo zisemaphandleni nakwezidilophu zincinci apha eec kunjalo. uqala nje phezu kwe nciba uyoma nge kokstad, at atleast one community kuzo zonke ezadolophu, isela amanzi nemfuyo. ##url	Normal	198
