pair_id,language,toxic_input,detox_output,prediction,sim,fl,is_copy,sta,j,model
de_60,de,Die öffentlich-rechtlichen sind Merkels Vasallen und unterstehen der Zensur Merkels!! Die Lügenpresse ebenfalls so wie SAT1 und RTL,Die öffentlich-rechtlichen sind Merkels Anhänger und unterstehen der Zensur Merkels!! Die Presse ebenfalls so wie SAT1 und RTL,Die öffentlich-rechtlichen sind Merkels Anhänger und unterstehen der Zensur Merkels!! Die Presse ebenfalls so wie SAT1 und RTL,0.95951605,1.0,False,1.0,0.9865053494771322,mt5_seed_42
de_61,de,"Du weißt, dass du #geistesgestört bist, wenn deine größte Sorge ist von #linke n Clowns ""#Rassist"" od. ""#islamophob"" genannt zu werden","Du weißt, dass du #verwirrt bist, wenn deine größte Sorge ist von #linken ""#Rassist"" od. ""#islamophob"" genannt zu werden","Du weißt, dass du #geistesgestört bist, wenn deine größte Sorge ist von #linke n Clowns ""#Rassist"" oder #islamophob"" genannt zu werden",0.9827237,0.8314431803039973,False,1.0,0.9380556310750466,mt5_seed_42
de_62,de,ES WIRD SICH NIEMALS WAS ÄNDERN ;AUF DIESER wELT ;WENN NICHT DIE ELITÄREN AUSGELÖSCHT WERDEN !!! Die uns nur versklaven !!!,ES WIRD SICH NIEMALS WAS ÄNDERN ;AUF DIESER wELT ;WENN NICHT DIE ELITÄREN ABGESCHAFFT WERDEN !!! Die uns nur unterdrücken !!!,ES WIRD SICH NIEMALS WAS ÄNDERN ;AUF DIESER wELT ;WENN NICHT DIE ELITÄREN AUSGELÖSCHT WERDEN !!! Die uns nur versklaven !!!,1.0,0.7890359295377871,True,1.0,0.9296786431792624,mt5_seed_42
de_63,de,"Es gibt auch Rentner die darauf angewiesen sind ,die den Cent 2-3mal umdrehen müssen bevor er ausgegeben wird ,anders ist es mit den Asylanten,die haben freie Fahrt!","Es gibt auch Rentner die darauf angewiesen sind ,die den Cent 2-3mal umdrehen müssen bevor er ausgegeben wird ,anders ist es mit den Asylbewerber,die haben freie Fahrt!","Es gibt auch Rentner die darauf angewiesen sind ,die den Cent 2-3mal umdrehen müssen bevor er ausgegeben wird ,anders ist es mit den Asylanten,die haben freie Fahrt!",1.0,0.9297424087213793,True,1.0,0.9765808029071265,mt5_seed_42
de_64,de,"Für dumm verkaufte und befundene DORFDEPPEN die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!","Für dumm verkaufte und befundene DORFBEWOHNER die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!","Für die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!",0.86320305,0.6582540556074088,False,1.0,0.8404857014378212,mt5_seed_42
de_65,de,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals. Bei uns heißt so etwas Wutzekopp.,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals.,Was für ein Gesicht. Der hat nicht einmal einen Hals. Bei uns heißt so etwas Leute.,0.889047,0.7674120404992405,False,1.0,0.8854863557111523,mt5_seed_42
de_66,de,"Grüner Scheiss ,wer sitzt hat keine Rechte mehr!","Grüne ,wer sitzt hat keine Rechte mehr!","Grüner Mann ,wer sitzt hat keine Rechte mehr!",0.9377315,0.8856157202945082,False,1.0,0.9411157415782719,mt5_seed_42
de_67,de,In einer nicht #PoliticalCorrectness-geistesgestörten Welt würden sie dem #Invasoren-#Abschaum die Scheiße aus dem Hirn prügeln,In einer nicht #PoliticalCorrectness-gestörten Welt würden sie den neuankämmlingen die Flausen austreiben,In einer nicht #PoliticalCorrectness-geistesgestörten Welt würden sie dem #Invasoren-#Abschaum die Scheiße aus dem Hirn prügeln,1.0000001,0.6399523347249059,True,1.0,0.8799841513113984,mt5_seed_42
de_68,de,Kotz deine Propaganda wo anders aus. Hier bist du falsch.,Werde deine Propaganda wo anders los. Hier bist du falsch.,Kotz deine Propaganda woanders aus. Hier bist du falsch.,0.9769964,0.8009137185997999,False,1.0,0.9259700468045882,mt5_seed_42
de_69,de,"Mensch, Kauder müsste sich doch bepissen vor lachen, wenn er über diese Lüge nachdenkt 😂😂😂","Mensch, Kauder müsste sich doch kaum halten können vor lachen, wenn er über diese Lüge nachdenkt 😂😂😂","Mensch, Kauder müsste sich doch bepissen vor lachen, wenn er über diese Lüge nachdenkt 😂😂😂",1.0000001,0.8149976891708525,True,1.0,0.9383326027933806,mt5_seed_42
de_70,de,Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Invasoren aufnimmt + Familiennachzug,Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Einwanderer aufnimmt + Familiennachzug,Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Invasoren aufnimmt + Familiennachzug,1.0000001,0.8953690101359889,True,1.0,0.9651230431150929,mt5_seed_42
de_71,de,"Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl","Tusk wird in Polen als derjenige wahrgenommen, der Merkel gefallen will, war sich seiner ""Sache"" sicher u. verlor d. Wahl","Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl",1.0000002,0.8535442431790559,True,1.0,0.9511814938658784,mt5_seed_42
de_72,de,Weit und breit kein Neger.,Weit und breit kein Schwarzer.,Weit und breit kein Neger.,1.0,0.6332165907095999,True,1.0,0.8777388635698666,mt5_seed_42
de_73,de,Wen Interessiert schon was der kleine Wicht ruft. Jerusalem ist die Hauptstadt Israels. Basta.,Wen Interessiert schon was er ruft. Jerusalem ist die Hauptstadt Israels. Basta.,Wen Interessiert schon was der kleine Wicht ruft. Jerusalem ist die Hauptstadt Israels. Basta.,1.0,0.9062166431583891,True,1.0,0.9687388810527965,mt5_seed_42
de_74,de,"Widerlich, dieser Schmidt. Ohne Rücksicht auf die Bienen. Dieses. Stück Gewissenlosigkeit muss abgewählt und davongejagt werden.","Ärgerlich, dieser Schmidt. Ohne Rücksicht auf die Bienen. Diese Person muss abgewählt werden.","Widerlich, dieser Schmidt. Ohne Rücksicht auf die Bienen. Dieses. Stück Gewissenlosigkeit muss abgewählt und davongejagt werden.",1.0,0.7820852805558154,True,1.0,0.9273617601852718,mt5_seed_42
de_75,de,und was hat der Gabriel damals Versprochen ? Verlogen ist das Pack.Nie wieder SPD,und was hat der Gabriel damals Versprochen ? Verlogen sind sie.Nie wieder SPD,und was hat der Gabriel damals Versprochen ? Verlogen ist das Pack.Nie wieder SPD,0.99999994,0.8492485654827998,True,1.0,0.949749501959385,mt5_seed_42
de_76,de,von der Leyen sollte endlich entsorgt werden! #RausAusDemKabinett #illner,von der Leyen sollte endlich ersetzt werden! #RausAusDemKabinett #illner,Von der Leyen sollte endlich entsorgt werden! #RausAusDemKabinett #illner,0.9938029,0.8659079799461918,False,1.0,0.9532369616762981,mt5_seed_42
de_77,de,weil es Ihre Meinung ist - 😂😂wie Blöd muss man sein 🙈🙈🙈,weil es Ihre Meinung ist - 😂😂,weil es Ihre Meinung ist - 😂😂wie Blöd muss man sein 🙈🙈🙈,1.0000001,0.8294736980113103,True,1.0,0.9431579390735333,mt5_seed_42
en_78,en,"(Damn it, I forgot to log in. -Brab)","(Oops, I forgot to log in. -Brab)","Damn it, I forgot to log in. -Brab)",0.9360657,0.7884597885681062,False,1.0,0.9081751541320772,mt5_seed_42
en_79,en,Bin Laden and his 19 so-called hijackers were patsies.,Bin Laden and his 19 so-called hijackers were not the smartest people.,Bin Laden and his 19 so-called hijackers were bad people.,0.9289415,0.7383361708458813,False,1.0,0.8890925530372908,mt5_seed_42
en_80,en,"I just watched this guy on TED, and he is fucking epic.","I just watched this guy on TED, and he is really epic.","I just watched this guy on TED, and he is fucking epic.",1.0000001,0.7840972512361039,True,1.0,0.9280324568151311,mt5_seed_42
en_81,en,I'll bet 80% of what she did was rubbish,I'll bet 80% of what she did was not useful,I'll bet 80% of what she did was bad,0.93404883,0.7417690239937831,False,1.0,0.8919392851522144,mt5_seed_42
en_82,en,Only a moron would think so.,Only a not clever person would think so.,Only a moron would think so.,0.99999994,0.5317913670297333,True,1.0,0.8439304358083629,mt5_seed_42
en_83,en,THIS MAN SHOULD BE SHOT FOR WAR CRIMES AND MURDER,This man should be punished severely for war crimes and murder,THIS MAN SHOULD BE SHOT FOR WAR CRIMES AND MURDER,1.0,0.0033602150537634413,True,1.0,0.6677867383512545,mt5_seed_42
en_84,en,and dumdums actually throw money at these clowns ?,Someone gives money on them?,and dumdums actually throw money at these people?,0.94438434,0.20549569437123125,False,1.0,0.7166266769475963,mt5_seed_42
en_85,en,at least one party gives a crap about humans after birth .,at leas one party pays attention about humans after birth.,at least one party gives a crap about humans after birth,0.94013333,0.6269344286520678,False,1.0,0.8556892539527482,mt5_seed_42
en_86,en,bloated crap that comes out of these other .,Bloated nonsense that comes out of these other,bloated crap that comes out of these other .,1.0000001,0.6934188667562722,True,1.0,0.8978063286551873,mt5_seed_42
en_87,en,boeing is behaving exactly like any greedy bully would .,Boeing is behaving unfairly,boeing is behaving exactly like any person would .,0.7981303,0.5443619452954109,False,1.0,0.7808307397047937,mt5_seed_42
en_88,en,do people really think everyone is too dumb to recognize this double standard ?,Do people really think everyone does not recognize this double standard.,Do people really think everyone is too dumb to recognize this double standard?,0.9834026,0.8249199544815785,False,1.0,0.936107521435571,mt5_seed_42
en_89,en,fuck off - it is international airspace,it is international airspace,fuck off - it is international airspace,1.0,0.9333448629070457,True,1.0,0.9777816209690152,mt5_seed_42
en_90,en,get this ldiot out of there .,get this fellow out of there .,get this out of there,0.74694055,0.5868598095252937,False,1.0,0.7779334542378725,mt5_seed_42
en_91,en,"hey , idiot , i said ill be more careful not to remove content .",Hey I said I'll be more careful not to remove content,"hey , idiot , i said ill be more careful not to remove content",0.96705854,0.7809678382984804,False,1.0,0.9160087925630148,mt5_seed_42
en_92,en,it s actually a great idea if you want to keep nuts out and get shit done .,it is actually a great deal if you want to get things done,it s actually a great idea if you want to keep nuts out and get done.,0.9765003,0.5735744553581849,False,1.0,0.8500249093696798,mt5_seed_42
en_93,en,it sucks that youre an awful person .,It hurts that you have a bad character,it sucks that youre an awful person,0.8858583,0.26428243208446334,False,1.0,0.7167135764774953,mt5_seed_42
en_94,en,it sure as fuck had nothing to do with anything i said .,it had nothing to do with anything i said .,it sure as fuck had nothing to do with anything i said.,1.0000001,0.8943354002426454,False,1.0,0.9647785064839782,mt5_seed_42
en_95,en,my comment was more a diatribe about how there should be more outrage at home for this shit .,My comment was more a ranting about how there should be more outrage at home for these things,my comment was more a diatribe about how there should be more outrage at home for this thing,0.9591391,0.7827862819252881,False,1.0,0.913975130194375,mt5_seed_42
en_96,en,sit on your ass at home and don t vote at your peril .,Relax at home and do not vote at your own risk,sit on your ass at home and don't vote at your peril,0.94639146,0.5632757396548024,False,1.0,0.8365557343115088,mt5_seed_42
en_97,en,"strong fiscal management , my ass , steve o .",I don't think it's strong fiscal management.,"Strong fiscal management , my ass , steve o .",0.96303344,0.5572126079254992,False,1.0,0.840082015218127,mt5_seed_42
en_98,en,thats an asinine racist comment .,thats a racist comment .,That's an asinine comment.,0.7888807,0.396780917281219,False,1.0,0.7285538743715514,mt5_seed_42
en_99,en,the really sad fucking part is they tried this story before in number maannews .,the really sad part is that they tried this story before in the maannews.,the really bad part is they tried this story before in number maannews.,0.9571047,0.7593911774638022,False,1.0,0.9054986201287218,mt5_seed_42
en_100,en,this administrations shit stinks as bad as the last ! .,The administration is similarly incompetent like the former.,This administration's bad administration stinks as bad as the last !,0.8886174,0.32191442403667414,False,1.0,0.7368439401304498,mt5_seed_42
en_101,en,"top ten most relevant "" are you fucking sorry ""","Top ten most relevant "" are you sorry?""","Top ten most relevant "" are you really sorry """,0.94843316,0.8210117883831035,False,1.0,0.9231483163883213,mt5_seed_42
en_102,en,what the fuck is wrong with you ?,what is wrong with you?,what is wrong with you?,0.9282624,1.0,False,1.0,0.9760874708493551,mt5_seed_42
en_103,en,you bunch of asshats pushing your agenda instead of being neutrel .,You are all just pushing on your agenda instead of being neutral,You bunch of people pushing your agenda instead of being neutrel,0.8216664,0.6508904647811657,False,1.0,0.8241856280957464,mt5_seed_42
es_104,es,"- Porque se que es la única forma que me visiten todos los fines de semana, borrachos malparidos",- Porque se que es la única forma que me visiten todos los fines de semana.,"Porque se que es la única forma que me visiten todos los fines de semana, malparidos",0.91536283,0.9358684680524605,False,1.0,0.9504104343276268,mt5_seed_42
es_105,es,"A saber cuantos imbéciles recibieron dinero y sin hacer una mala película siquiera.""","A saber cuantos recibieron dinero y sin hacer una mala película siquiera.""",A saber cuantos imbéciles recibieron dinero y sin hacer una mala película siquiera.,0.9608989,0.9305919030549079,False,1.0,0.9638302597483644,mt5_seed_42
es_106,es,"A su vez que no es lo mismo ser cristiano que catolico , pero tu eres CATETA.",A su vez que no es lo mismo ser cristiano que catolico.,"A su vez que no es lo mismo ser cristiano que catolico , pero tu eres CATETA.",1.0,0.9054036699631811,True,1.0,0.968467889987727,mt5_seed_42
es_107,es,Aquí va una canción para todos y cada uno de los putos fascistas del PP… Fuck You de Lily Allen,Aquí tenéis una canción para todos y cada uno de los PP... You de Lily Allen,Aquí va una canción para todos y cada uno de los fascistas del PP... Fuck You de Lily Allen,0.99314415,0.7523915474623144,False,1.0,0.9151785673369864,mt5_seed_42
es_108,es,"Cada vez, la situación del país está en la mierda la de mierdísima #FreddyGuevaraTeCAGASTE","Cada vez, la situación del país está en mala","Cada vez, la situación del país está en la mierda la de mierdísima #FreddyGuevaraTeCAGASTE",1.0,0.7376834993486756,True,1.0,0.9125611664495586,mt5_seed_42
es_109,es,"Cogiendo el testigo de su colega,el mongolo Roncero. Vaya paga que tienes,carajaula",Cogiendo el testigo de su colegaRoncero. Vaya paga que tienes,"Cogiendo el testigo de su colega,el mongolo Roncero. Vaya paga que tienes",0.9885895,0.9114287361415019,False,1.0,0.9666727537880934,mt5_seed_42
es_110,es,"E si non eres un periodista decente deberías cambiar de profesión, subnormal.",E si non eres un periodista decente deberías cambiar de profesión.,E si no eres un periodista decente deberías cambiar de profesión,0.9505827,0.9216711230318588,False,1.0,0.9574179353727513,mt5_seed_42
es_111,es,"El homófobo #obispo de #Cordoba recomienda rezar más en vacaciones [y follar menos, claro].  vía",El  #obispo de #Cordoba recomienda rezar más en vacaciones .  vía,"El homófobo #obispo de #Cordoba recomienda rezar más en vacaciones [y follar menos, claro].",0.97688067,0.8160526408729012,False,1.0,0.9309777701555708,mt5_seed_42
es_112,es,Esa fascista JAMAS sera presi de !😂😂😂,Una mala persona jamas sera presi de,Esa fascista JAMAS sera presi de !😂😂😂,1.0,0.33750877131895973,True,1.0,0.7791695904396532,mt5_seed_42
es_113,es,Esperando reacciones de los perroflautas de #podemos,Esperando reacciones de que podemos,Esperando reacciones de los perroflautas de #podemos,1.0,0.7362737276669565,True,1.0,0.9120912425556522,mt5_seed_42
